bus_id,name,country,long_type,capacity,longitude,latitude,type,category,H,marginal_cost
7650,PIANCASTAGNAIO 3,IT,Geothermal,20.0,11.7004,42.8333,GT,O,6.0,0.0
7650,PIANCASTAGNAIO 4,IT,Geothermal,20.0,11.705,42.8578,GT,O,6.0,0.0
7650,PIANCASTAGNAIO 5,IT,Geothermal,20.0,11.7028,42.8568,GT,O,6.0,0.0
152,PORTO EMPEDOCLE C.LE,IT,Oil,140.0,13.5071,37.3123,FO,F,6.0,100
147,Portoscuso,IT,Oil,320.0,8.3789,39.2047,FO,F,6.0,100
5231,SAN QUIRICO,IT,Gas,137.0,10.25,44.9167,CG,G,6.0,110
147,SARLUX,IT,Gas,630.0,9.0063,39.1037,CG,G,6.0,110
147,Sulcis power station,IT,Coal,350.0,8.4002,39.1961,HC,H,6.0,35
5216,TALORO1,IT,Hydro,240.0,9.1402,40.1272,HY,H,3.0,60
212,TOR DI VALLE,IT,Gas,223.0,12.4228,41.8117,CG,G,6.0,110
147,TRAPANI C.LE,IT,Gas,213.4,12.5108,38.0158,CG,G,6.0,110
5158,VALLE SECOLO,IT,Geothermal,114.0,10.8674,42.2362,GT,O,6.0,0.0
6637,Maasvlakte (MV1 and MV2),NL,Coal,1040.0,4.0217,51.9626,HC,H,6.0,35
6637,Maasvlakte 3,NL,Coal,1100.0,4.0272,51.9587,HC,H,6.0,35
3328,Brąswałd,PL,Hydro,2.0,20.4041,53.84,HY,H,3.0,60
3330,EC Białystok,PL,Coal,198.0,23.1689,53.1486,HC,H,6.0,35
3259,EC Bydgoszcz I,PL,Coal,14.0,17.9836,53.1355,HC,H,6.0,35
3259,EC Bydgoszcz II,PL,Coal,227.0,18.0879,53.0995,HC,H,6.0,35
3267,EC Elbląg,PL,Coal,42.0,19.3855,54.1805,HC,H,6.0,35
3287,EC Fortum,PL,Coal,68.0,19.1247,50.8273,HC,H,6.0,35
3245,EC Gorzów,PL,Gas,243.0,15.2712,52.7504,CG,G,6.0,110
3326,EC Grudziądz,PL,Coal,18.0,18.7719,53.4792,HC,H,6.0,35
3326,EC International Paper Kwidzyn,PL,Coal,112.0,18.921,53.7002,HC,H,6.0,35
3298,EC Kielce,PL,Biomass,10.0,20.6118,50.8959,BM,O,0.0,10
3326,EC Mondi Świecie,PL,Coal,123.0,18.3751,53.3938,HC,H,6.0,35
3311,EC Rzeszów,PL,Gas,129.0,22.0294,50.0646,CG,G,6.0,110
5877,EC Siedlce,PL,Gas,51.0,22.3061,52.1572,CG,G,6.0,110
3317,EC Starachowice,PL,Coal,36.0,21.0799,51.0299,HC,H,6.0,35
3314,EC WSK Rzeszów,PL,Coal,12.0,21.9813,50.0146,HC,H,6.0,35
3294,EC Zgierz,PL,Coal,39.0,19.3939,51.8413,HC,H,6.0,35
3294,EC Łódź-3,PL,Coal,205.0,19.4216,51.7985,HC,H,6.0,35
3296,EC Łódź-4,PL,Coal,198.0,19.5403,51.7462,HC,H,6.0,35
3341,Gałążnia Mała,PL,Hydro,4.0,17.3132,54.285,HY,H,3.0,60
3328,Pierzchły,PL,Hydro,3.0,19.849,54.3007,HY,H,3.0,60
3285,Smardzewice,PL,Hydro,4.0,20.0061,51.4739,HY,H,3.0,60
3341,Strzegomino,PL,Hydro,3.0,17.2311,54.3202,HY,H,3.0,60
3343,Żydowo,PL,Hydro,157.0,16.7069,54.0251,HY,H,3.0,60
1550,Além-Fazenda,PT,Hydro,1.5,-31.1415,39.4699,HY,H,3.0,60
1558,Barlavento (Aterro Sanitário),PT,Waste,1.7,-8.5278,37.2122,WA,O,3.0,10
1546,Barroca,PT,Hydro,2.0,-7.7297,40.1115,HY,H,3.0,60
1494,Caldeirão,PT,Hydro,40.0,-7.3296,40.5317,HY,H,3.0,60
1558,Calheta,PT,Hydro,4.7,-17.1751,32.7289,HY,H,3.0,60
1558,Fajã da Nogueira,PT,Hydro,2.4,-16.9069,32.7432,HY,H,3.0,60
1558,Fajã dos Padres,PT,Hydro,1.7,-17.0218,32.6547,HY,H,3.0,60
1769,Gameiro,PT,Hydro,1.4,-8.1102,38.955,HY,H,3.0,60
7007,Idanha-a-Nova,PT,Hydro,2.5,-7.2011,39.9447,HY,H,3.0,60
1134,Incineradora da Terceira,PT,Waste,2.8,-27.1806,38.6818,WA,O,3.0,10
1558,Inverno da Calheta,PT,Hydro,7.3,-17.1789,32.7215,HY,H,3.0,60
6810,Manteigas,PT,Hydro,6.5,-7.5445,40.3885,HY,H,3.0,60
1558,Meia Serra (Estação de Tratamento de Resíduos),PT,Waste,8.0,-16.9046,32.6507,WA,O,3.0,10
1497,Meimoa,PT,Hydro,5.7,-7.1389,40.2597,HY,H,3.0,60
1134,Pico Vermelho,PT,Geothermal,13.0,-25.4904,37.7789,GT,O,6.0,0.0
1134,Ribeira Grande,PT,Geothermal,15.8,-25.5053,37.8011,GT,O,6.0,0.0
7491,Ribeira da Janela,PT,Hydro,3.2,-17.1546,32.8555,HY,H,3.0,60
1504,Roxo,PT,Hydro,1.7,-8.0812,37.9303,HY,H,3.0,60
1558,Santa Quitéria,PT,Hydro,1.7,-16.9503,32.6616,HY,H,3.0,60
1558,Serra de Água,PT,Hydro,4.9,-17.019,32.7435,HY,H,3.0,60
6810,Sistema Alforfa,PT,Hydro,7.2,-7.6118,40.2758,HY,H,3.0,60
1558,Socorridos,PT,Hydro,24.0,-16.9601,32.6632,HY,H,3.0,60
1730,Sotavento (Aterro Sanitário),PT,Waste,1.2,-7.5836,37.1605,WA,O,3.0,10
1494,Termoeléctrica de Belmonte,PT,Biomass,2.0,-7.3541,40.3659,BM,O,0.0,10
1134,Túneis,PT,Hydro,1.7,-25.3072,37.7465,HY,H,3.0,60
3703,Hricov Hydroelectric Power Plant Slovakia,SK,Hydro,31.5,18.6815,49.2594,HY,H,3.0,60
7872,Kreplany Hydroelectric Power Plant Slovakia,SK,Hydro,24.75,19.0941,49.1281,HY,H,3.0,60
7596,Lipovec Hydroelectric Power Plant Slovakia,SK,Hydro,38.4,18.9114,49.132,HY,H,3.0,60
3703,Miskova Hydroelectric Power Plant Slovakia,SK,Hydro,93.6,18.5083,49.1928,HY,H,3.0,60
3703,Nosice Hydroelectric Power Plant Slovakia,SK,Hydro,67.5,18.3642,49.1275,HY,H,3.0,60
3703,Povazska Bystrica Hydroelectric Power Plant Slovakia,SK,Hydro,55.2,18.4538,49.1331,HY,H,3.0,60
7872,Sucany Hydroelectric Power Plant Slovakia,SK,Hydro,38.4,18.9916,49.1072,HY,H,3.0,60
7414,ACECA  GRUPO 4,ES,Gas,758.74,-3.8548,39.9427,CG,G,6.0,110
7099,ADS JUNEDA 2,ES,Waste,15.0,0.8245,41.5485,WA,O,3.0,10
7832,AGREDA,ES,Waste,16.334,-1.9224,41.8559,WA,O,3.0,10
1684,AGROENERGETICA DE BAENA,ES,Biomass,20.0,-4.3225,37.6167,BM,O,0.0,10
6276,AGUAYO 3,ES,Hydro,360.59999999999997,-4.0004,43.0952,HY,H,3.0,60
7395,ALBARELLOS GRUPO 1,ES,Hydro,67.6,-8.1443,42.4333,HY,H,3.0,60
533,ALCUDIA 1  GRUPO N 1,ES,Coal,533.8,3.0913,39.8106,HC,H,6.0,35
7662,AMOREBIETA,ES,Gas,786.42,-2.7497,43.2347,CG,G,6.0,110
7787,ARCOS DE LA FRONTERA GRUPO 1,ES,Gas,1585.3899999999999,-5.8164,36.6721,CG,G,6.0,110
1558,ARONA 1  GAS 1,ES,Oil,43.2,-16.681,28.0996,FO,F,6.0,100
6331,ARRUBAL GRUPO 1,ES,Gas,784.7,-2.2511,42.4194,CG,G,6.0,110
280,ARTIES 1,ES,Hydro,67.52,1.9543,41.798,HY,H,3.0,60
260,ASCO GR,ES,Nuclear,1990.5,0.5679,41.2008,NU,N,6.0,16
1738,BAHIA DE ALGECIRAS I,ES,Gas,731.0,-5.3905,36.1829,CG,G,6.0,110
6569,BARAZAR 1,ES,Hydro,82.7,-2.75,43.1,HY,H,3.0,60
6998,BARCENA GR 1,ES,Hydro,61.15,-4.0566,43.1258,HY,H,3.0,60
5486,BARRADOS,ES,Hydro,15.88,0.7167,42.7333,HY,H,3.0,60
1558,BARRANCO DE TIRAJANA 7  VAPOR 3 (CC1),ES,Oil,646.26,-15.4387,27.8045,FO,F,6.0,100
6225,BELESAR GRUPO 2,ES,Hydro,331.01,-7.7135,42.6263,HY,H,3.0,60
7152,BEMBEZAR,ES,Hydro,14.86,-5.2333,37.8333,HY,H,3.0,60
7096,BENAGEBER 2,ES,Hydro,14.91,-1.1,39.7167,HY,H,3.0,60
539,BESOS  GRUPO 5,ES,Gas,1670.81,2.2294,41.4196,CG,G,6.0,110
6206,BOINERSA,ES,Oil,24.6,-8.9,42.65,FO,F,6.0,100
7195,BOLARQUE I GRUPO 1,ES,Hydro,27.939999999999998,-2.9226,40.419,HY,H,3.0,60
7195,BOLARQUE II GRUPO 1,ES,Hydro,215.0,-2.8289,40.364,HY,H,3.0,60
7196,BUENDIA GRUPO 1,ES,Hydro,54.449999999999996,-2.7565,40.3664,HY,H,3.0,60
1705,BURGUILLO GRUPO 1,ES,Hydro,61.949999999999996,-4.5016,40.4153,HY,H,3.0,60
6307,C.H. ARNOYA,ES,Hydro,10.0,-8.9567,42.8878,HY,H,3.0,60
1659,C.H. EN ALARCON,ES,Hydro,15.89,-2.0833,39.55,HY,H,3.0,60
244,C.H. MILLARES II GRUPO 1,ES,Hydro,70.17,-0.7667,39.25,HY,H,3.0,60
6707,C.H. RIALB 2.,ES,Hydro,24.774,1.2561,41.9753,HY,H,3.0,60
6246,C.H. SAHECHORES,ES,Hydro,20.216,-5.1753,42.6563,HY,H,3.0,60
5489,CALDES 2,ES,Hydro,32.48,0.8006,42.5046,HY,H,3.0,60
6709,CAMARASA II 1,ES,Hydro,58.650000000000006,0.8781,41.8749,HY,H,3.0,60
1738,CAMPO DE GIBRALTAR GRUPO 20,ES,Gas,780.6600000000001,-5.3933,36.1834,CG,G,6.0,110
1558,CANDELARIA 9  VAPOR 5,ES,Oil,153.94,-16.3727,28.3548,FO,F,6.0,100
5925,CANELLES 1,ES,Hydro,107.39999999999999,0.6116,41.9763,HY,H,3.0,60
293,CARTAGENA GRUPO 1,ES,Gas,1248.82,-0.9392,37.5732,CG,G,6.0,110
533,CAS TRESORER TG3  CC2,ES,Gas,429.0,2.6895,39.5672,CG,G,6.0,110
6301,CASTEJON  GRUPO 2,ES,Gas,797.41,-1.6773,42.1718,CG,G,6.0,110
7043,CASTREJON GRUPO 1,ES,Hydro,80.73,-4.4539,39.888,HY,H,3.0,60
1738,CCC BAHIA DE ALGECIRAS,ES,Gas,820.536,-5.3905,36.1829,CG,G,6.0,110
7634,CENTRAL HIDRAULICA DOMENO,ES,Hydro,20.4,-1.2395,42.6758,HY,H,3.0,60
1991,CEUTA  GRUPO 13,ES,Oil,48.7,-5.35,35.89,FO,F,6.0,100
1991,CEUTA 9  G-9,ES,Oil,11.5,-5.35,35.89,FO,F,6.0,100
7099,CG NUFRI-1,ES,Oil,13.56,0.9,41.6333,FO,F,6.0,100
1610,CIJARA M. DCHA. 1,ES,Hydro,50.4,-5.0166,39.3711,HY,H,3.0,60
1610,CIJARA M. IZDA. 3,ES,Hydro,51.7,-5.0166,39.3711,HY,H,3.0,60
242,CN COFRENTES,ES,Nuclear,1063.94,-1.0509,39.2134,NU,N,6.0,16
242,COFRENTES 1,ES,Hydro,120.53999999999999,-1.05,39.2167,HY,H,3.0,60
1609,COGENERACION MOTRIL,ES,Gas,48.8,-3.5413,36.7334,CG,G,6.0,110
232,COLORTEX,ES,Gas,12.68,-0.6167,38.8167,CG,G,6.0,110
6239,COMPOSTILLA II GR 5,ES,Coal,1005.1399999999999,-6.5647,42.6125,HC,H,6.0,35
7213,CONTRERAS II 1,ES,Hydro,13.99,-1.6,39.5333,HY,H,3.0,60
293,CT ESCOMBRERAS 5,ES,Oil,537.28,-0.9513,37.5645,FO,F,6.0,100
6563,CT SANTURCE 2,ES,Oil,897.02,-3.0539,43.34,FO,F,6.0,100
6226,CTCC AS PONTES  GRUPO 5,ES,Gas,855.67,-7.8621,43.4451,CG,G,6.0,110
6301,CTCC CASTEJON  GRUPO 1,ES,Gas,424.91,-1.6773,42.1718,CG,G,6.0,110
293,CTCC ESCOMBRERAS,ES,Gas,815.64,-0.9392,37.5732,CG,G,6.0,110
537,CTCC PLANA DEL VENT 2,ES,Gas,819.03,0.8692,40.9596,CG,G,6.0,110
6216,CTCC SABON  GRUPO 3,ES,Gas,391.31,-8.503,43.329,CG,G,6.0,110
1658,Central de San Pedro II Grupo 1,ES,Hydro,23.11,-2.005,38.7288,HY,H,3.0,60
1989,DUQUE,ES,Hydro,12.56,-3.361,36.9402,HY,H,3.0,60
292,ECOCARBURANTES,ES,Gas,21.666,-0.9862,37.6051,CG,G,6.0,110
7018,ENCE - PONTEVEDRA $$,ES,Gas,26.62,-8.6667,42.4167,CG,G,6.0,110
1806,ENEMANSA,ES,Oil,16.0,-3.4233,39.2379,FO,F,6.0,100
6294,ENERGYWORKS CARBALLO  S.L.,ES,Oil,13.18,-8.691,43.213,FO,F,6.0,100
7196,ENTREPENAS GRUPO 1,ES,Hydro,40.8,-2.7925,40.5175,HY,H,3.0,60
5489,ESCALES 1,ES,Hydro,35.85,0.7463,42.3161,HY,H,3.0,60
1859,ESCOMBRERAS GRUPO 1,ES,Gas,1199.25,-0.9392,7.5732,CG,G,6.0,110
6226,EUME GR 1,ES,Hydro,54.4,-8.0671,43.427,HY,H,3.0,60
1765,FERTIMOLINA,ES,Gas,10.0,-1.8876,40.8436,CG,G,6.0,110
6212,FINSA-SANTIAGO,ES,Gas,23.96,-8.5457,42.8805,CG,G,6.0,110
259,FLIX 1,ES,Hydro,52.52,0.5472,41.2331,HY,H,3.0,60
6341,FORESTAL DEL ATLANTICO,ES,Oil,24.8,-8.2551,43.4604,FO,F,6.0,100
231,FUENTE ALAMO III,ES,Waste,75.0,-1.1,37.7,WA,O,3.0,10
1631,GABRIEL Y GALAN,ES,Hydro,110.4,-6.133,40.2211,HY,H,3.0,60
1379,GARONA VERDA,ES,Gas,14.95,42.8025,0.7046,CG,G,6.0,110
6216,GENSABON,ES,Gas,12.0,-8.5075,43.3048,CG,G,6.0,110
1558,GRANADILLA 1  GAS 1,ES,Oil,693.34,-16.4939,28.0863,FO,F,6.0,100
533,GRUPO TURBO-GENERADOR 2 TIRME-SON REUS,ES,Waste,74.80000000000001,2.6502,39.5694,WA,O,3.0,10
1736,GUADALMENA,ES,Hydro,15.2,-3.0422,38.3119,HY,H,3.0,60
6262,GUASCOR,ES,Gas,13.5,-1.7463,42.2793,CG,G,6.0,110
1558,GUIA DE ISORA GAS 1,ES,Oil,43.1,-16.7795,28.2115,FO,F,6.0,100
1631,GUIJO DE GRANADILLA 2,ES,Hydro,52.209999999999994,-6.1634,40.1935,HY,H,3.0,60
1587,GUILLENA 1,ES,Hydro,207.99,-6.0724,37.641,HY,H,3.0,60
1766,IZNAJAR 1,ES,Hydro,76.71000000000001,-4.4143,37.2667,HY,H,3.0,60
1558,JINAMAR 10  GAS 2,ES,Oil,234.46000000000004,-15.4114,28.0424,FO,F,6.0,100
244,JOSE M ORIOL  GRUPO 4,ES,Hydro,953.3199999999999,-0.9317,39.2438,HY,H,3.0,60
1748,LA ALJORRA-CARTAGENA,ES,Waste,27.17,-1.4802,37.4955,WA,O,3.0,10
1558,LA BARCA 1,ES,Hydro,52.09,-14.1076,28.3504,HY,H,3.0,60
244,LA MUELA CORTES 1,ES,Hydro,634.0,-0.9192,39.2628,HY,H,3.0,60
6242,LA ROBLA GRUPO 2,ES,Coal,619.06,-5.634,42.7924,HC,H,6.0,35
1610,LA SERENA,ES,Hydro,22.0,-5.5439,38.732,HY,H,3.0,60
1711,LAS PICADAS GRUPO 1,ES,Hydro,24.32,-4.2032,40.3236,HY,H,3.0,60
1558,LAS SALINAS 12  DIESEL 9,ES,Oil,72.11,-13.8627,28.5004,FO,F,6.0,100
1558,LAS SALINAS 8  GAS 2,ES,Oil,51.25,-13.8627,28.5004,FO,F,6.0,100
1558,LAS SALINAS 9 (GAS MOVIL 1),ES,Oil,11.74,-13.8627,28.5004,FO,F,6.0,100
272,LERIDA,ES,Hydro,11.93,0.6167,41.6167,HY,H,3.0,60
1738,LOS BARRIOS,ES,Coal,570.05,-5.42,36.1828,HC,H,6.0,35
1558,LOS GUINCHOS 15   GAS MOVIL 2,ES,Oil,67.3,-17.7867,28.6538,FO,F,6.0,100
6218,LOS PEARES GRUPO 2,ES,Hydro,181.02,-7.7237,42.4637,HY,H,3.0,60
244,La Muela II Grupo 4,ES,Hydro,877.95,-0.9317,39.2438,HY,H,3.0,60
307,MAHON 10  BURMEISTER N 2,ES,Oil,195.19999999999996,4.2597,39.8964,FO,F,6.0,100
307,MAHON TG4,ES,Gas,50.0,4.2597,39.8964,CG,G,6.0,110
7202,MALA1 (CTCC MALAGA),ES,Gas,415.509,-4.5631,36.7495,CG,G,6.0,110
7842,MANDEO-ZARZO,ES,Hydro,25.6,-8.0171,43.2347,HY,H,3.0,60
5481,MEDIANO 1,ES,Hydro,66.97,0.2438,42.3227,HY,H,3.0,60
6215,MEIRAMA GRUPO 1,ES,Coal,557.2,-8.4111,43.1685,HC,H,6.0,35
1649,MELILLA 13,ES,Oil,46.900000000000006,-2.94,35.29,FO,F,6.0,100
264,MEQUINENZA 1,ES,Hydro,322.36,0.2765,41.3687,HY,H,3.0,60
1691,MICHELIN ARANDA,ES,Gas,31.866,-3.6892,41.6704,CG,G,6.0,110
1647,MICHELIN VALLADOLID $$,ES,Gas,46.0,-4.7237,41.6552,CG,G,6.0,110
5487,MORALETS 1,ES,Hydro,219.14000000000001,0.7587,42.5787,HY,H,3.0,60
6261,NEUMATICOS MICHELIN-VITORIA,ES,Gas,47.0,-2.6667,42.85,CG,G,6.0,110
7099,NUFRI,ES,Gas,10.0,0.9,41.6333,CG,G,6.0,110
7386,OLEXTRA,ES,Waste,16.647,1.3135,42.069,WA,O,3.0,10
6707,OLIANA 3,ES,Hydro,37.62,1.1954,41.9397,HY,H,3.0,60
1989,PAMPANEIRA,ES,Hydro,12.8,-3.361,36.9402,HY,H,3.0,60
6289,PAPELERA GUIPUZCOANA,ES,Gas,79.918,-1.9688,43.2596,CG,G,6.0,110
6278,PENA DE BEJO,ES,Hydro,20.8,-4.3817,43.1504,HY,H,3.0,60
1727,PLANTA COGENERACION BECOSA -FUENTE PIEDRA,ES,Waste,16.434,-4.73,37.1353,WA,O,3.0,10
7152,PLANTA SECADO TERMICO DE LODOS E.R.A.R. DE BUTARQUE,ES,Gas,18.0,-5.1254,37.5624,CG,G,6.0,110
5486,PONT DE REI 1,ES,Hydro,46.14,0.739,42.8384,HY,H,3.0,60
7166,PROCESOS ECOLOGICOS CARMONA 1,ES,Waste,45.0,-5.6461,37.4712,WA,O,3.0,10
1594,PROCESOS ECOLOGICOS VILCHES,ES,Waste,15.0,-3.5102,38.207,WA,O,3.0,10
7536,PUENTE NUEVO GR 3,ES,Coal,299.76,-4.9354,38.1108,HC,H,6.0,35
539,PUERTO DE BARCELONA  GRUPO 2,ES,Gas,866.3,2.1594,41.3366,CG,G,6.0,110
1610,PUERTO PENA 1,ES,Hydro,55.199999999999996,-5.2342,39.037,HY,H,3.0,60
1558,PUNTA GRANDE 19 DIESEL 11,ES,Oil,184.94999999999996,-13.5477,28.963,FO,F,6.0,100
263,RIBA ROJA 1,ES,Hydro,261.28,0.4309,41.2422,HY,H,3.0,60
6796,RIBADELAGO GR 3,ES,Hydro,34.56,-6.1404,41.9781,HY,H,3.0,60
6219,SAN PEDRO 2,ES,Hydro,34.36,-7.7498,42.4171,HY,H,3.0,60
1738,SAN ROQUE GRUPO 2,ES,Gas,791.6800000000001,-5.4131,36.1955,CG,G,6.0,110
6243,SANTA MARINA GR 3,ES,Hydro,34.68,-5.873,42.5103,HY,H,3.0,60
6563,SANTURCE  GRUPO 4,ES,Gas,396.4,-3.0539,43.34,CG,G,6.0,110
7097,SAU 2,ES,Hydro,55.56,2.3844,41.947,HY,H,3.0,60
272,SEIRA II 3,ES,Hydro,19.25,0.4667,41.4833,HY,H,3.0,60
272,SEROS II 1,ES,Hydro,44.24,0.4534,41.4744,HY,H,3.0,60
1789,SILVON 2,ES,Hydro,81.53999999999999,-4.0053,40.7149,HY,H,3.0,60
7004,SNIACE,ES,Gas,93.0,-8.0086,42.5273,CG,G,6.0,110
6579,SOBRON 1,ES,Hydro,27.78,-3.0458,42.7778,HY,H,3.0,60
533,SON REUS 3  TURBINA DE GAS N 3,ES,Oil,563.75,2.6807,39.65,FO,F,6.0,100
7097,SUSQUEDA 3,ES,Hydro,88.55000000000001,2.5274,41.9791,HY,H,3.0,60
1597,TAJO DE LA ENCANTADA 1,ES,Hydro,376.88,-4.7631,36.9083,HY,H,3.0,60
6360,TAMBRE II GRUPO 1,ES,Hydro,73.04,-8.8498,42.8368,HY,H,3.0,60
308,TARRAGONA,ES,Gas,802.84,1.1912,41.1081,CG,G,6.0,110
272,TERMENS,ES,Hydro,11.92,0.7667,41.7167,HY,H,3.0,60
6981,TERRADETS 1,ES,Hydro,32.32,0.9162,42.0748,HY,H,3.0,60
6741,TORRASPAPEL-MONTANANESA,ES,Gas,22.0,-0.8773,41.6561,CG,G,6.0,110
261,TORTOSA ENERGIA,ES,Gas,39.58,0.5216,40.8125,CG,G,6.0,110
272,TRATAMIENTO DE PURINES,ES,Waste,15.0,0.5167,41.5667,WA,O,3.0,10
1653,TRATAMIENTO DE PURINES OSA DE LA VEGA,ES,Waste,14.6,-2.76,39.6598,WA,O,3.0,10
1702,TRILLO,ES,Nuclear,1003.41,-2.6227,40.7016,NU,N,6.0,16
4533,TRUCHAS DEL CINCA,ES,Gas,23.92,0.2225,42.1519,CG,G,6.0,110
6234,VALPARAISO 2,ES,Hydro,65.1,-6.2738,41.9974,HY,H,3.0,60
537,VANDELLOS GR 2,ES,Nuclear,1045.31,0.8662,40.9511,NU,N,6.0,16
6219,VELLE GRUPO 2,ES,Hydro,86.48,-7.851,42.3589,HY,H,3.0,60
539,VERTEDERO DEL GARRAF,ES,Waste,12.444,2.159,41.3888,WA,O,3.0,10
5486,VETEJAR,ES,Oil,12.9,0.7956,42.702,FO,F,6.0,100
5486,VIELHA 1,ES,Hydro,21.86,0.7956,42.702,HY,H,3.0,60
243,VILLALCAMPO II,ES,Hydro,215.81,-1.2401,39.2077,HY,H,3.0,60
